Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,STATEOFUTDAS CLVNRMPTNFLEET5,2700 W 4501 S,,West Valley City,UT,84119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.670277,-111.955633,2025-01-17,312306,2025-01-17 01:14:28 UTC,,,,2023-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATEOFUTDAS CLVNRMPTNFLEET6,2700 W 4501 S,,Taylorsville,UT,84129,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.670304,-111.955654,2025-01-17,312307,2025-01-17 01:14:29 UTC,,,,2023-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RED BUTTE RBG-VC-TIER1-1,300 Wakara Way,Visitor Center Tier 1,Salt Lake City,UT,84108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.765372,-111.82381,2025-01-17,313049,2025-01-17 02:10:53 UTC,,,,2023-10-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SWTCH Energy,701 Timpanogos Pkwy,,Orem,UT,84097,,,E,,Private,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com/,GPS,40.3236091872416,-111.678612088449,2023-11-09,313651,2024-01-31 22:07:01 UTC,P,,,2023-07-06,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,true,
ELEC,U OF U W. VILL E2,2021 Sunnyside Ave S,,Salt Lake City,UT,84104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.752716,-111.834,2025-01-17,314151,2025-01-17 02:13:12 UTC,,,,2023-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,U OF U W. VILL E1,2021 Sunnyside Ave S,,Salt Lake City,UT,84104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.752712,-111.83407,2025-01-17,314152,2025-01-17 02:13:12 UTC,,,,2023-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RED BUTTE RBG-VC-TIER2-1,300 Wakara Way,Visitor Center Tier 2,Salt Lake City,UT,84108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.765378,-111.823829,2025-01-17,316219,2025-01-17 02:10:53 UTC,,,,2023-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BROKEN SPUR STATION 1,675 UT-24,,Torrey,UT,84775,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.298811,-111.40279,2025-01-17,316749,2025-01-17 02:10:20 UTC,,,,2023-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Goldenwest Credit Union,5025 Adams Avenue,,Ogden,UT,84403,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.17240437010946,-111.9693223469065,2025-01-17,319844,2025-01-17 00:07:00 UTC,,,,2023-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Urban Groves,365 South Pleasant Grove Boulevard,,Pleasant Grove,UT,84062,,888-998-2546,E,,Public,Mon 5:00am - 7:00pm; Tue 5:00am - 7:00pm; Wed 5:00am - 7:00pm; Thu 5:00am - 7:00pm; Fri 5:00am - 7:00pm; Sat 5:00am - 7:00am; Sun 5:00am - 7:00pm,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.36045725217263,-111.76409240276078,2025-01-17,320219,2025-01-17 00:31:27 UTC,,,,2023-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DAVIS COUNTY UT DCG WEST,28 E State St,,Farmington,UT,84025,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.97955,-111.88694,2025-01-17,320327,2025-01-17 02:13:26 UTC,,,,2023-11-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CHPT FRONT CP FRONT,3665 S 8400 W,Front of building off to the right next to trees,Magna,UT,84044,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.693027,-112.090765,2025-01-17,320444,2025-01-17 02:14:51 UTC,,,,2023-11-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Summit County Sheldon Richins Building,1885 West Ute Boulevard,,Park City,UT,84098,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,40.723901422182266,-111.54598466026596,2025-01-17,320490,2025-01-17 00:18:00 UTC,,,,2023-11-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hansen Motor Company,1175 South Commerce Way,,Brigham City,UT,84302,,888-998-2546,E,,Public,24 hours daily,,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,41.485634596977796,-112.02736955940838,2025-01-17,321181,2025-01-17 00:10:15 UTC,,,,2023-09-28,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Riverside Library,1575 West 1000 North,,Salt Lake City,UT,84116,,888-998-2546,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.79060109968743,-111.93608891977966,2025-01-17,324249,2025-01-17 00:20:08 UTC,,,,2024-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ascend at Little Valley,8548 West Henderson Way,,Magna,UT,84044,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.685734055730585,-112.09496544322882,2025-01-17,326521,2025-01-17 00:29:24 UTC,,,,2024-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,222 MAIN STATION 1,47 W 200 S,"Main Entrance is from 200 S., by the Hotel Monaco. The station is on Level P1, public parking.  Parking rates and limitation apply.",Salt Lake City,UT,84101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764494,-111.892193,2025-01-17,326525,2025-01-17 00:45:19 UTC,,,,2024-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TDMS TDMS PL,10785 South Auto Mall Drive,,Sandy,UT,84070,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.555636,-111.89368,2025-01-17,326578,2025-01-17 02:17:58 UTC,,,,2024-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SJPI SJPI VG3 #1,1333 Valley Grove Way,,Pleasant Grove,UT,84062,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.348419,-111.760132,2025-01-17,327728,2025-01-17 02:18:41 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SJPI SJPI VG3 #2,1333 Valley Grove Way,,Pleasant Grove,UT,84062,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.348509,-111.760035,2025-01-17,327729,2025-01-17 02:18:41 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SJPI SJPI VG3 # 4,1333 Valley Grove Way,,Pleasant Grove,UT,84062,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.348304,-111.760119,2025-01-17,327730,2025-01-17 02:18:41 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SJPI SJPI VG3 # 3,1333 Valley Grove Way,,Pleasant Grove,UT,84062,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.348295,-111.760109,2025-01-17,327731,2025-01-17 02:18:41 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Phillips 66 - Tesla Supercharger,1050 W 1250 S,,Richfield,UT,84701,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,38.750863,-112.1031,2024-07-01,327925,2025-01-09 17:57:07 UTC,P,,,2024-02-08,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Orem, UT - Tesla Supercharger",427 W University Pkwy,,Orem,UT,84058,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.27266,-111.705004,2024-07-01,327926,2025-01-09 17:57:07 UTC,P,,,2024-02-08,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,7-Eleven - Canyon Rim,3235 3300 South,,Salt Lake City,UT,84109,,844-384-3577,E,,Public,24 Hours Daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,,4,,EVPOWER,https://www.evpowerexchange.com,200-8,40.70026,-111.8024,2024-03-14,328334,2024-03-14 18:02:10 UTC,P,,,2023-12-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,true,
ELEC,Speedway - 23rd and 33rd,3301 S 2300 E,,Salt Lake City,UT,84109,,844-384-3577,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,,4,,EVPOWER,https://www.evpowerexchange.com,200-8,40.69961,-111.82416,2024-03-14,328335,2024-03-14 18:02:10 UTC,P,,,2023-12-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,MD,true,
ELEC,Vasa Fitness - Van Wrinkle,5546 Van Wrinkle Expwy,,Salt Lake City,UT,84117,,844-384-3577,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,,4,,EVPOWER,https://www.evpowerexchange.com,200-8,40.64996,-111.85057,2024-03-14,328336,2024-03-14 18:02:10 UTC,P,,,2023-12-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,MD,true,
ELEC,Dick's Sporting Goods - Fort Union,7170 S 1000 E,,Midvale,UT,84047,,844-384-3577,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,,4,,EVPOWER,https://www.evpowerexchange.com,200-9,40.61751,-111.86257,2024-03-14,328337,2024-03-14 18:02:10 UTC,P,,,2023-11-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,MD,true,
ELEC,Olive Garden - Riverdale Shopping Center,4087 Riverdale Rd,,Ogden,UT,84405,,844-384-3577,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,,4,,EVPOWER,https://www.evpowerexchange.com,200-8,41.18947,-111.98267,2024-03-14,328338,2024-03-14 18:02:10 UTC,P,,,2023-12-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,MD,true,
ELEC,Soleil Tech Park - Building 3,2783 S Leadership Ct,,West Valley City,UT,84120,,,E,,Private,24 hours daily,A D M V,,,,,6,,,TURNONGREEN,https://turnongreen.com,200-8,40.70963,-112.00105,2024-09-12,328441,2024-09-12 16:47:34 UTC,P,,,2023-12-01,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,HD,true,
ELEC,TRAEGER TRAEGER 2,533 400 W,Surface Lot,Salt Lake City,UT,84101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.757842,-111.902006,2025-01-17,328554,2025-01-17 02:17:22 UTC,,,,2024-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TRAEGER TRAEGER 1,533 400 W,Surface Lot,Salt Lake City,UT,84101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.757891,-111.902145,2025-01-17,328555,2025-01-17 02:17:26 UTC,,,,2024-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY OF LOGAN LOGAN LIBRARY 1,280 North Main,,Logan,UT,84321,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.736799,-111.834834,2025-01-17,329019,2025-01-17 02:18:28 UTC,,,,2024-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AIRPORT HOTELS FAIRFIELD 2,6433 Highland Drive,"The chargers are on the left side of the building, which is the north east side",Holladay,UT,84121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.633921,-111.833238,2025-01-17,329022,2025-01-17 02:18:41 UTC,,,,2024-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AIRPORT HOTELS FAIRFIELD 1,6433 South Highland Drive,Station is on the left side of the hotel. ( north east side ),Holladay,UT,84121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.633964,-111.83307,2025-01-17,329040,2025-01-17 02:19:30 UTC,,,,2024-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"RMP Kimball Junction (Park City, UT)",6490 N Landmark Dr,,Park City,UT,84098,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.72331,-111.54691,2025-01-17,329476,2025-01-17 03:05:45 UTC,,,,2024-02-28,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,OSD-CNC-EV1 OSD-EVC#1-CNC,1950 Monroe Blvd,,Ogden,UT,84401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.233469,-111.957815,2025-01-17,330236,2025-01-17 02:15:00 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Dugway Administration Center,5330 Valdez Circle,,Dugway,UT,84022,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,40.22067430864796,-112.75046423323727,2025-01-17,330381,2025-01-17 00:29:37 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Harmons Up,95 State Street,,Salt Lake City,UT,84111,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7675787730561,-111.88781675293248,2025-01-17,331097,2025-01-17 00:24:56 UTC,,,,2024-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Four Points by Sheraton Salt Lake City Airport - Tesla Supercharger,200 Admiral Byrd Rd,,Salt Lake City,UT,84116,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.772797,-112.021168,2024-07-01,332094,2025-01-09 17:57:07 UTC,P,,,2024-04-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Riverwoods Association - Logan,595 Riverwood Pkwy,,Logan,UT,84321,,833-387-2643,E,,Public,,,,,,,4,,,EVRANGE,https://www.evrange.com,GPS,41.720316,-111.832535,2025-01-17,332343,2025-01-17 03:34:10 UTC,,,,2024-04-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Axis Building Garage,175 W. 200 S.,,Salt Lake City,UT,84101,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,8,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,40.764462994619976,-111.89606711268428,2025-01-17,332650,2025-01-17 03:31:15 UTC,,,,2024-04-19,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Springhill Suites by Marriott St.George,122 North Green Spring Drive,,Washington,UT,84780,,1-888-222-6618,E,,Public,,,,,,,4,,,NOODOE,https://www.noodoe.com,GPS,37.13256,-113.525912,2025-01-17,332754,2025-01-17 04:07:57 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Comfort Suites St George - University Area,175 North 1000 East,,St George,UT,84770,,1-888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,37.1110602,-113.5624005,2025-01-17,332933,2025-01-17 04:08:50 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ramada by Wyndham St. George,1440 E St. George Blvd,,St. George,UT,84790,,1-888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,37.1097504,-113.5531818,2025-01-17,332979,2025-01-17 04:08:57 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sleep Inn & Suites Hurricane Zion Park Area,58 North 2260 West,,Hurricane,UT,84737,,1-888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,37.177072,-113.328534,2025-01-17,332980,2025-01-17 04:08:57 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wingate wyndham,780 W State St,,Hurricane,UT,84737,,1-888-222-6618,E,,Public,,,,,,,1,,,NOODOE,https://www.noodoe.com,GPS,37.1770223,-113.302555,2025-01-17,332998,2025-01-17 04:09:00 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DAVIS COUNTY UT DCG EAST,61 South Main Street,North of Admin Bldg,Farmington,UT,84025,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.979585,-111.886839,2025-01-17,333361,2025-01-17 02:22:05 UTC,,,,2024-04-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MYRIAD GENETICS,322 North 2200 West,,Salt Lake City,UT,84116,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,40.77595698569542,-111.95253804884369,2025-01-17,333657,2025-01-17 00:14:27 UTC,,,,2023-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Vineyerd,250 N Mill Rd,,Vineyerd,UT,84059,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,5,,,EVGATEWAY,http://evgateway.com/,200-8,40.30159,-111.73722,2024-05-09,333719,2024-05-09 20:32:20 UTC,P,,,2020-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Provo - 20 L2,312 N 1600 W,,Mapleton,UT,84664,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,2,30,,,EVGATEWAY,http://evgateway.com/,200-8,40.13286,-111.5969,2024-05-09,333776,2024-05-09 20:32:20 UTC,P,,,2020-01-23,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Harmons Support Office,3540 S 4000 W,,West Valley City,UT,84120,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,6,,,EVGATEWAY,http://evgateway.com/,200-9,40.69548,-111.98663,2024-05-09,333797,2024-05-09 20:32:20 UTC,P,,,2021-07-14,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,TriCounty Health Department,133 S 500 E,,Vernal,UT,84078,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,,2,,EVGATEWAY,http://evgateway.com/,200-8,40.454,-109.51693,2024-07-11,333924,2024-07-11 19:05:43 UTC,P,,,2020-09-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Deomni Site,1371 Business Park Dr,,Orem,UT,84058,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,1,,,EVGATEWAY,http://evgateway.com/,200-8,40.27429,-111.72792,2024-05-09,333931,2024-05-09 20:32:20 UTC,P,,,2023-04-17,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MACU 001,9680 S 255 W,,Sandy,UT,84070,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,2,6,,,EVGATEWAY,http://evgateway.com/,200-8,40.57512,-111.89893,,334022,2024-04-29 18:47:13 UTC,P,,,2018-12-11,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Harmons Station Park,200 N Station Pkwy,,Farmington,UT,84025,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,EVGATEWAY,http://evgateway.com/,200-8,40.98398,-111.90354,2024-05-09,334095,2024-05-09 20:32:20 UTC,P,,,2021-07-14,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pluralsight-draper,42 Future Way,,Draper,UT,84020,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,16,,,EVGATEWAY,http://evgateway.com/,200-8,40.48511,-111.8903,2024-05-09,334150,2024-05-09 20:32:20 UTC,P,,,2020-06-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Vivint,4931 N 300 W,,Provo,UT,84604,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,4,2,,,EVGATEWAY,http://evgateway.com/,200-8,40.29985,-111.66436,2024-05-09,334176,2024-05-09 20:32:20 UTC,P,,,2019-05-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Trolley Corners,515 S 700 E,,Salt Lake City,UT,84102,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,EVGATEWAY,http://evgateway.com/,200-8,40.75788,-111.87016,2024-05-09,334195,2024-05-09 20:32:20 UTC,P,,,2022-07-19,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Westwood Apartments,2 Regal Street,,Murray,UT,84107,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.668931,-111.891409,2025-01-17,334304,2025-01-17 00:13:36 UTC,,,,2024-04-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Vernal Towne Center - Tesla Supercharger,2000 US-40,,Vernal,UT,84078,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.437552,-109.565373,2024-07-01,334568,2025-01-09 17:57:07 UTC,P,,,2024-05-02,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
